,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
12555,46,technician,married,secondary,no,68,yes,yes,unknown,16,jun,87,3,-1,0,unknown,no
12556,42,blue-collar,married,primary,no,479,yes,no,unknown,9,may,391,2,-1,0,unknown,no
12557,41,entrepreneur,married,secondary,no,8491,yes,no,cellular,18,nov,929,1,-1,0,unknown,yes
12558,29,technician,married,tertiary,no,409,yes,no,unknown,12,may,247,3,-1,0,unknown,no
12559,42,blue-collar,married,primary,no,-97,yes,no,cellular,3,feb,216,4,271,5,failure,no
12560,36,blue-collar,married,secondary,no,274,yes,no,unknown,16,jun,686,11,-1,0,unknown,yes
12561,33,technician,married,secondary,no,74,no,no,cellular,29,aug,94,2,-1,0,unknown,no
12562,60,retired,married,tertiary,no,0,no,no,telephone,14,jul,363,3,-1,0,unknown,no
12563,36,technician,married,tertiary,no,837,no,no,cellular,28,aug,68,6,-1,0,unknown,no
12564,58,retired,married,unknown,no,937,no,no,cellular,5,aug,155,1,-1,0,unknown,no
12565,45,self-employed,married,secondary,no,0,no,no,cellular,18,aug,249,6,-1,0,unknown,no
12566,35,blue-collar,married,secondary,no,260,yes,no,telephone,13,may,155,6,-1,0,unknown,no
12567,52,management,divorced,secondary,no,-607,yes,no,cellular,13,may,449,6,-1,0,unknown,no
12568,47,admin.,married,secondary,no,452,no,no,cellular,15,may,113,4,-1,0,unknown,no
12569,38,admin.,divorced,secondary,no,4630,yes,no,unknown,3,jun,133,3,-1,0,unknown,no
12570,44,unemployed,married,secondary,no,0,no,no,cellular,5,may,398,2,165,4,failure,no
12571,40,admin.,divorced,secondary,no,6,no,no,unknown,11,jun,140,1,-1,0,unknown,no
12572,35,management,single,tertiary,no,644,yes,no,unknown,30,may,120,2,-1,0,unknown,no
12573,19,student,single,primary,no,103,no,no,cellular,18,jan,177,2,95,4,failure,no
12574,56,management,married,tertiary,no,830,yes,yes,unknown,6,may,1201,1,-1,0,unknown,yes
12575,37,technician,married,secondary,yes,693,no,no,unknown,12,jun,75,1,-1,0,unknown,no
12576,36,management,married,tertiary,no,446,yes,no,telephone,16,jul,174,5,-1,0,unknown,no
12577,27,management,single,tertiary,no,3347,no,no,cellular,18,may,311,1,-1,0,unknown,no
12578,26,blue-collar,single,primary,no,102,yes,no,unknown,16,may,46,1,-1,0,unknown,no
12579,57,retired,divorced,primary,no,0,no,no,telephone,28,jul,1037,3,-1,0,unknown,no
12580,57,admin.,divorced,secondary,no,1403,yes,no,cellular,16,jul,547,2,-1,0,unknown,no
12581,31,blue-collar,single,secondary,no,144,yes,no,cellular,17,apr,370,3,-1,0,unknown,no
12582,58,blue-collar,married,secondary,no,381,no,no,cellular,11,nov,79,4,-1,0,unknown,no
12583,32,management,single,unknown,no,787,no,no,cellular,28,jan,92,1,-1,0,unknown,no
12584,44,blue-collar,married,secondary,no,794,yes,no,cellular,5,feb,342,1,252,1,other,no
12585,35,technician,married,secondary,no,14,yes,no,telephone,18,nov,23,1,-1,0,unknown,no
12586,34,technician,single,secondary,no,559,no,no,cellular,22,aug,259,2,-1,0,unknown,no
12587,36,services,divorced,secondary,no,241,yes,no,unknown,8,may,133,1,-1,0,unknown,no
12588,34,services,married,secondary,no,409,yes,no,cellular,20,apr,104,4,-1,0,unknown,no
12589,47,management,married,primary,yes,145,no,yes,unknown,1,jul,163,1,-1,0,unknown,no
12590,54,management,married,tertiary,no,534,no,no,cellular,1,jun,177,2,-1,0,unknown,yes
12591,31,self-employed,married,tertiary,no,2666,no,no,telephone,8,jul,411,2,148,9,other,yes
12592,56,blue-collar,married,secondary,no,0,no,no,cellular,19,aug,432,15,-1,0,unknown,no
12593,45,technician,married,secondary,no,44,yes,no,unknown,5,may,95,4,-1,0,unknown,no
12594,45,technician,married,secondary,no,1240,no,no,cellular,7,may,269,2,-1,0,unknown,no
12595,40,blue-collar,married,primary,no,-48,yes,no,cellular,12,may,113,1,-1,0,unknown,no
12596,39,management,married,tertiary,no,63,yes,no,cellular,24,jul,203,1,-1,0,unknown,no
12597,30,blue-collar,married,primary,no,236,yes,no,cellular,13,may,44,1,364,1,failure,no
12598,36,management,married,tertiary,no,130,no,no,cellular,4,may,65,1,-1,0,unknown,no
12599,28,services,single,secondary,no,458,no,no,cellular,18,jul,328,3,-1,0,unknown,no
12600,47,services,married,secondary,no,1549,yes,no,unknown,14,may,95,6,-1,0,unknown,no
12601,36,management,divorced,tertiary,no,0,yes,no,unknown,19,may,21,11,-1,0,unknown,no
12602,55,blue-collar,married,secondary,no,467,no,no,cellular,25,aug,129,5,-1,0,unknown,no
12603,37,management,married,tertiary,no,900,yes,no,cellular,25,may,116,1,18,3,failure,no
12604,21,student,single,secondary,no,347,no,no,cellular,16,nov,77,1,-1,0,unknown,no
12605,43,management,married,tertiary,no,3529,yes,no,cellular,4,aug,190,3,-1,0,unknown,no
12606,46,blue-collar,married,secondary,no,84,yes,no,unknown,15,may,49,1,-1,0,unknown,no
12607,38,management,married,unknown,no,3576,no,no,cellular,25,nov,349,2,183,1,success,yes
12608,57,retired,married,secondary,no,485,no,no,cellular,2,feb,79,2,187,2,failure,no
12609,51,services,married,secondary,no,144,no,yes,unknown,27,jun,153,2,-1,0,unknown,no
12610,56,entrepreneur,married,unknown,no,0,no,no,unknown,20,jun,39,8,-1,0,unknown,no
12611,23,services,single,secondary,no,496,yes,no,unknown,15,may,430,2,-1,0,unknown,no
12612,39,technician,single,secondary,no,671,no,yes,cellular,11,jul,98,2,-1,0,unknown,no
12613,52,housemaid,divorced,primary,no,1697,no,no,unknown,20,jun,153,1,-1,0,unknown,no
12614,31,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,143,1,-1,0,unknown,no
12615,35,technician,married,secondary,no,194,yes,no,unknown,28,may,134,1,-1,0,unknown,no
12616,30,services,single,secondary,no,1649,yes,no,unknown,23,may,206,1,-1,0,unknown,no
12617,27,admin.,single,secondary,no,321,no,yes,unknown,2,sep,4,1,-1,0,unknown,no
12618,31,technician,married,tertiary,no,1496,yes,no,cellular,11,aug,303,2,-1,0,unknown,no
12619,32,blue-collar,single,secondary,no,6337,yes,no,cellular,19,nov,126,2,-1,0,unknown,no
12620,31,blue-collar,single,secondary,no,2194,no,no,cellular,13,may,275,2,357,1,other,no
12621,34,management,married,tertiary,no,577,yes,no,cellular,20,apr,243,2,153,1,failure,no
12622,25,student,single,secondary,no,548,no,yes,cellular,16,jun,281,1,-1,0,unknown,no
12623,27,blue-collar,married,secondary,no,411,yes,yes,unknown,27,may,123,1,-1,0,unknown,no
12624,47,technician,married,secondary,no,1059,yes,no,cellular,17,jul,154,1,-1,0,unknown,no
12625,45,admin.,divorced,secondary,no,479,no,no,cellular,2,feb,83,2,-1,0,unknown,no
12626,48,admin.,married,secondary,no,387,no,yes,telephone,20,nov,761,3,-1,0,unknown,no
12627,31,admin.,single,secondary,no,2144,yes,no,unknown,20,may,89,1,-1,0,unknown,no
12628,50,management,divorced,tertiary,no,151,no,no,cellular,9,jun,103,4,-1,0,unknown,no
12629,55,management,married,tertiary,no,563,yes,no,cellular,19,nov,164,1,-1,0,unknown,no
12630,27,services,single,secondary,no,353,yes,no,cellular,15,may,663,1,-1,0,unknown,yes
12631,31,blue-collar,single,secondary,no,0,yes,yes,unknown,16,may,111,1,-1,0,unknown,no
12632,40,admin.,single,secondary,no,877,yes,no,unknown,28,may,318,6,-1,0,unknown,no
12633,28,management,married,tertiary,no,9664,yes,no,cellular,24,jul,497,2,-1,0,unknown,no
12634,44,self-employed,single,tertiary,no,97,yes,no,unknown,6,jun,153,4,-1,0,unknown,no
12635,31,technician,single,tertiary,no,849,no,no,cellular,19,nov,94,1,-1,0,unknown,no
12636,31,management,single,tertiary,no,924,no,no,cellular,7,sep,231,1,94,3,success,yes
12637,39,admin.,married,secondary,no,401,yes,no,cellular,17,nov,396,1,129,2,failure,no
12638,39,blue-collar,married,primary,no,163,yes,no,telephone,23,jul,192,5,-1,0,unknown,no
12639,43,technician,single,tertiary,no,317,yes,no,cellular,18,jul,106,1,-1,0,unknown,no
12640,41,management,married,tertiary,no,36,no,no,cellular,19,nov,388,3,-1,0,unknown,no
12641,45,entrepreneur,married,primary,no,1953,yes,no,unknown,15,may,95,3,-1,0,unknown,no
12642,37,unemployed,divorced,primary,no,849,yes,no,unknown,7,may,166,1,-1,0,unknown,no
12643,41,blue-collar,married,primary,no,1256,no,no,cellular,31,jul,74,2,-1,0,unknown,no
12644,45,blue-collar,single,secondary,yes,0,no,yes,cellular,16,jul,154,2,-1,0,unknown,no
12645,52,blue-collar,married,primary,no,940,yes,no,cellular,17,apr,317,1,-1,0,unknown,no
12646,37,technician,married,tertiary,yes,0,yes,no,unknown,14,may,93,14,-1,0,unknown,no
12647,51,management,single,tertiary,no,2523,yes,no,cellular,16,apr,150,1,-1,0,unknown,no
12648,36,unemployed,single,primary,no,0,yes,no,telephone,7,jul,63,6,-1,0,unknown,no
12649,35,blue-collar,married,primary,no,-167,yes,no,cellular,15,may,195,3,359,1,failure,no
12650,27,admin.,single,secondary,no,454,no,yes,cellular,15,jul,331,2,-1,0,unknown,no
12651,30,blue-collar,married,secondary,no,-28,yes,no,cellular,18,may,284,2,371,1,failure,no
12652,51,admin.,divorced,secondary,no,115,yes,yes,unknown,8,may,136,1,-1,0,unknown,no
12653,50,management,married,tertiary,no,2366,no,no,cellular,28,jan,816,2,149,1,other,yes
12654,42,management,married,secondary,no,1079,no,no,cellular,19,aug,117,6,-1,0,unknown,no
12655,45,technician,divorced,secondary,no,0,no,no,cellular,26,aug,64,2,-1,0,unknown,no
12656,39,technician,married,secondary,no,7137,yes,no,unknown,27,may,151,7,-1,0,unknown,no
12657,46,entrepreneur,married,secondary,no,4,yes,yes,unknown,27,jun,216,1,-1,0,unknown,no
12658,36,management,single,tertiary,no,86,no,no,cellular,25,aug,48,4,-1,0,unknown,no
12659,37,management,married,tertiary,no,561,no,no,cellular,4,aug,204,2,-1,0,unknown,no
12660,36,entrepreneur,married,tertiary,no,-502,yes,no,cellular,20,apr,22,4,-1,0,unknown,no
12661,25,student,single,secondary,no,963,yes,no,telephone,14,may,230,4,301,1,failure,no
12662,40,self-employed,married,tertiary,no,191,yes,no,cellular,24,jul,806,5,-1,0,unknown,no
12663,33,services,single,secondary,no,152,yes,no,cellular,25,may,202,2,365,2,success,yes
12664,36,management,single,tertiary,no,811,no,no,cellular,6,mar,229,1,-1,0,unknown,yes
12665,28,management,single,secondary,no,1609,yes,no,cellular,18,may,98,2,315,3,failure,no
12666,45,services,divorced,secondary,no,138,no,no,telephone,24,jul,279,11,-1,0,unknown,no
12667,24,technician,single,secondary,no,726,no,no,cellular,8,sep,445,2,-1,0,unknown,yes
12668,46,management,married,unknown,no,876,yes,no,cellular,31,jul,11,3,-1,0,unknown,no
12669,29,services,married,tertiary,no,6,yes,no,unknown,28,may,143,2,-1,0,unknown,no
12670,46,admin.,married,secondary,no,3028,yes,yes,unknown,14,may,116,1,-1,0,unknown,no
12671,54,blue-collar,divorced,primary,no,2656,yes,no,cellular,15,apr,1187,2,320,2,success,no
12672,32,unemployed,single,secondary,no,104,no,no,cellular,4,feb,233,3,-1,0,unknown,no
12673,27,blue-collar,single,secondary,no,185,yes,no,cellular,7,may,212,1,-1,0,unknown,no
12674,56,management,married,tertiary,no,382,no,no,unknown,27,jun,244,2,-1,0,unknown,no
12675,42,technician,married,secondary,no,525,no,no,cellular,17,nov,172,3,-1,0,unknown,no
12676,55,admin.,married,secondary,no,183,yes,no,unknown,6,may,150,1,-1,0,unknown,no
12677,29,blue-collar,married,secondary,no,723,no,yes,cellular,17,jul,235,1,-1,0,unknown,no
12678,52,blue-collar,single,secondary,no,288,yes,no,cellular,8,jul,159,2,-1,0,unknown,no
12679,33,technician,divorced,primary,no,20,yes,no,unknown,15,may,172,4,-1,0,unknown,no
12680,34,blue-collar,married,unknown,no,-17,yes,no,unknown,15,may,319,7,-1,0,unknown,no
12681,30,admin.,single,secondary,no,69,yes,no,cellular,17,apr,997,1,-1,0,unknown,yes
12682,56,blue-collar,married,primary,no,0,no,no,unknown,17,jun,82,2,-1,0,unknown,no
12683,45,blue-collar,married,primary,no,351,yes,no,unknown,19,jun,66,1,-1,0,unknown,no
12684,59,management,married,tertiary,no,0,yes,no,telephone,11,jul,189,1,-1,0,unknown,no
12685,36,management,married,tertiary,no,812,no,no,cellular,7,aug,99,4,-1,0,unknown,no
12686,34,admin.,married,tertiary,no,788,yes,no,cellular,5,feb,269,1,-1,0,unknown,no
12687,48,blue-collar,married,secondary,no,1230,yes,no,cellular,12,nov,169,1,196,2,success,yes
12688,39,blue-collar,married,primary,no,385,yes,no,unknown,16,may,225,4,-1,0,unknown,no
12689,38,admin.,divorced,secondary,no,3834,yes,no,cellular,13,apr,363,2,327,1,failure,no
12690,36,technician,divorced,secondary,no,666,yes,yes,cellular,3,apr,190,1,133,1,other,no
12691,58,management,married,tertiary,no,4606,no,no,telephone,24,feb,601,2,-1,0,unknown,no
12692,30,services,single,secondary,no,-143,yes,no,cellular,15,may,85,1,-1,0,unknown,no
12693,28,services,single,secondary,no,230,yes,yes,cellular,17,apr,181,2,-1,0,unknown,no
12694,42,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,97,1,169,3,failure,no
12695,33,student,single,secondary,no,1883,yes,no,cellular,3,feb,121,5,256,1,failure,no
12696,58,admin.,married,secondary,no,3927,no,no,cellular,11,oct,124,3,363,1,failure,no
12697,36,unemployed,married,secondary,no,608,yes,no,cellular,2,feb,114,1,263,3,other,no
12698,42,management,married,tertiary,no,4,yes,no,cellular,17,jul,795,1,-1,0,unknown,yes
12699,30,management,single,tertiary,no,617,no,no,cellular,27,feb,192,2,-1,0,unknown,yes
12700,57,admin.,married,primary,no,1119,no,no,cellular,30,apr,176,2,-1,0,unknown,no
12701,58,blue-collar,married,primary,no,226,yes,yes,cellular,10,may,135,3,-1,0,unknown,no
12702,34,unemployed,married,primary,no,309,no,no,cellular,5,feb,578,1,-1,0,unknown,yes
12703,59,management,married,unknown,no,3428,yes,yes,cellular,19,nov,103,1,-1,0,unknown,no
12704,26,technician,single,secondary,no,24299,yes,no,unknown,13,may,704,1,-1,0,unknown,no
12705,36,blue-collar,married,secondary,no,342,yes,no,cellular,18,nov,305,1,-1,0,unknown,no
12706,28,self-employed,married,tertiary,no,0,yes,no,cellular,4,feb,546,3,196,4,failure,yes
12707,39,management,single,tertiary,no,0,yes,no,cellular,18,feb,224,3,-1,0,unknown,yes
12708,39,self-employed,single,tertiary,no,2298,yes,yes,cellular,20,apr,13,2,319,18,other,no
12709,26,admin.,single,unknown,no,677,no,no,cellular,4,may,399,1,-1,0,unknown,no
12710,51,services,married,secondary,no,1191,no,yes,cellular,17,nov,214,1,-1,0,unknown,no
12711,32,blue-collar,married,secondary,no,-205,yes,no,unknown,7,may,388,1,-1,0,unknown,no
12712,52,entrepreneur,married,tertiary,no,0,no,no,unknown,19,jun,163,3,-1,0,unknown,no
12713,24,student,single,secondary,no,2,no,no,cellular,15,may,48,1,-1,0,unknown,no
12714,43,blue-collar,married,primary,no,1794,yes,no,unknown,20,jun,35,1,-1,0,unknown,no
12715,40,management,married,secondary,no,643,yes,no,cellular,17,apr,74,2,256,1,failure,no
12716,55,services,married,secondary,no,841,yes,no,cellular,15,may,140,9,372,4,failure,no
12717,30,blue-collar,married,secondary,no,1131,yes,yes,unknown,27,jun,148,5,-1,0,unknown,no
12718,32,unemployed,single,secondary,no,1249,yes,no,cellular,20,nov,160,1,171,4,other,no
12719,60,retired,single,secondary,no,74,yes,no,telephone,28,jul,29,8,-1,0,unknown,no
12720,31,admin.,married,secondary,no,0,yes,no,cellular,29,jul,82,5,-1,0,unknown,no
12721,36,management,married,tertiary,no,900,yes,no,unknown,15,may,475,2,-1,0,unknown,no
12722,48,management,divorced,tertiary,no,148,no,no,cellular,12,aug,152,2,-1,0,unknown,no
12723,40,admin.,married,secondary,no,2574,yes,no,cellular,20,nov,517,1,-1,0,unknown,no
12724,44,management,married,tertiary,no,1036,no,no,cellular,25,sep,491,1,-1,0,unknown,no
12725,43,technician,married,secondary,no,212,yes,no,unknown,14,may,78,1,-1,0,unknown,no
12726,27,blue-collar,single,secondary,no,103,no,yes,cellular,28,jul,53,5,-1,0,unknown,no
12727,30,services,single,secondary,no,101,yes,no,cellular,19,nov,85,2,-1,0,unknown,no
12728,52,management,married,tertiary,no,40,no,no,cellular,19,nov,1265,3,-1,0,unknown,yes
12729,37,management,married,tertiary,no,630,no,no,cellular,30,apr,315,1,87,1,success,yes
12730,60,retired,married,primary,no,5,no,no,cellular,26,aug,63,2,-1,0,unknown,no
12731,47,blue-collar,married,secondary,no,480,no,no,unknown,20,jun,9,6,-1,0,unknown,no
12732,39,management,married,tertiary,no,397,no,no,cellular,10,jul,113,6,-1,0,unknown,no
12733,50,admin.,single,secondary,no,1651,yes,no,unknown,26,may,41,2,-1,0,unknown,no
12734,58,housemaid,divorced,primary,no,57,no,no,unknown,17,jun,117,3,-1,0,unknown,no
12735,48,technician,divorced,tertiary,no,-136,yes,no,unknown,21,may,7,12,-1,0,unknown,no
12736,39,management,married,secondary,no,1035,yes,no,cellular,20,apr,436,1,-1,0,unknown,no
12737,22,admin.,single,tertiary,no,377,no,no,cellular,5,jun,155,1,-1,0,unknown,no
12738,30,technician,married,secondary,no,1534,yes,yes,unknown,15,may,243,1,-1,0,unknown,no
12739,42,management,married,tertiary,no,344,yes,yes,unknown,4,jun,66,2,-1,0,unknown,no
12740,38,housemaid,single,primary,no,199,yes,no,cellular,12,may,1203,1,306,1,failure,yes
12741,33,management,married,tertiary,no,0,yes,no,unknown,2,jun,223,1,-1,0,unknown,no
12742,45,retired,single,secondary,yes,86,no,no,cellular,21,nov,64,5,-1,0,unknown,no
12743,57,technician,married,secondary,no,9689,yes,no,unknown,20,jun,313,1,-1,0,unknown,no
12744,45,management,married,tertiary,no,7154,yes,no,cellular,31,jul,393,3,-1,0,unknown,no
12745,47,blue-collar,divorced,primary,no,556,yes,no,unknown,14,may,227,4,-1,0,unknown,no
12746,49,blue-collar,married,primary,no,391,yes,no,unknown,4,jun,245,1,-1,0,unknown,no
12747,58,retired,divorced,primary,no,720,no,no,telephone,22,may,250,1,94,4,success,no
12748,54,blue-collar,married,secondary,no,-10,yes,no,cellular,21,nov,490,2,-1,0,unknown,no
12749,42,admin.,married,secondary,no,1450,no,no,cellular,11,may,489,2,174,1,other,no
12750,59,admin.,married,secondary,no,1575,yes,no,cellular,12,may,301,3,263,11,success,no
12751,26,services,married,secondary,no,0,yes,no,unknown,7,may,180,2,-1,0,unknown,no
12752,61,retired,married,secondary,no,89,no,no,cellular,28,jan,477,2,92,3,failure,no
12753,30,student,single,secondary,no,1779,no,no,cellular,11,aug,233,1,433,1,success,yes
12754,51,entrepreneur,married,secondary,no,-799,no,yes,cellular,15,jul,1001,3,-1,0,unknown,yes
12755,60,retired,married,secondary,no,3570,no,no,telephone,28,jul,112,2,-1,0,unknown,no
12756,35,management,single,tertiary,no,620,yes,no,cellular,17,apr,57,2,-1,0,unknown,no
12757,37,technician,single,secondary,yes,-56,yes,no,cellular,6,aug,291,4,-1,0,unknown,no
12758,28,services,married,secondary,no,38,yes,no,cellular,18,may,16,5,355,3,other,no
12759,33,management,married,tertiary,no,6174,no,no,cellular,28,aug,19,14,-1,0,unknown,no
12760,51,blue-collar,married,primary,no,19,no,no,cellular,26,aug,26,10,-1,0,unknown,no
12761,38,admin.,single,secondary,no,569,yes,yes,cellular,2,feb,164,2,272,2,failure,no
12762,29,management,single,tertiary,no,1377,no,no,cellular,8,apr,548,2,-1,0,unknown,yes
12763,42,management,married,unknown,no,342,yes,no,unknown,2,jun,156,5,-1,0,unknown,no
12764,37,blue-collar,single,unknown,no,217,no,no,cellular,23,sep,272,2,-1,0,unknown,yes
12765,45,admin.,married,secondary,no,-173,yes,no,unknown,27,may,315,2,-1,0,unknown,no
12766,38,management,married,tertiary,no,465,yes,yes,cellular,15,jul,156,4,-1,0,unknown,no
12767,37,blue-collar,married,unknown,no,-118,yes,no,cellular,18,may,21,2,-1,0,unknown,no
12768,44,blue-collar,married,secondary,no,337,yes,no,telephone,28,jul,257,3,-1,0,unknown,no
12769,20,student,single,secondary,no,162,no,no,cellular,25,may,106,2,-1,0,unknown,no
12770,39,technician,single,tertiary,no,1531,no,no,telephone,15,jul,543,6,-1,0,unknown,no
12771,29,admin.,married,secondary,no,396,yes,no,unknown,30,may,205,2,-1,0,unknown,no
12772,45,management,married,tertiary,no,-687,yes,yes,unknown,18,jun,92,2,-1,0,unknown,no
12773,34,blue-collar,married,primary,no,1309,yes,no,cellular,12,may,456,2,364,1,failure,no
12774,35,management,married,tertiary,no,0,yes,no,cellular,21,nov,189,1,128,2,other,no
